jpeg031-Figure6-1.png,data size needs by task multiple motif embedding
jpeg031-Figure7-1.png,hyperparameter tuning plots combined for all 3 tasks
jpeg032-Figure1-1.png,star rating accuracy generated with various algorithms under various dataset sizes
jpeg032-Table2-1.png,detailed n gram configurations
jpeg032-Figure3-1.png,star rating accuracy and polarity accuracy generated with various feature configurations
jpeg032-Figure2-1.png,polarity accuracy generated with various algorithms under various dataset sizes
jpeg032-Table1-1.png,accuracy of the predictors trained with different class balance techniques
jpeg032-Figure4-1.png,aspect accuracy generated using an overall predictor and an aspect specific predictor
jpeg034-Figure2-1.png,comparing the effects of bandwidth on the neural target and combined models
jpeg034-Figure6-1.png,weighted linear regression based on photo features and average pattern of neural response
jpeg034-Figure1-1.png,structure of the online dating task for the neuroimaging study
jpeg034-Figure3-1.png,eliminating features from the neural model
jpeg035-Table2-1.png,logistic regression error rates for each feature set
jpeg035-Table1-1.png,logistic regression predicting being independent
jpeg036-Figure5-1.png,comparison of 45 deflected transmitted light electric field of the predicted si structure and the ideal 100 efficiency electric field
jpeg036-Figure2-1.png,neural networks with 2 hidden layers
jpeg036-Figure4-1.png,learning curve with two layer neural networks for a nearfield electric field training b far field electric field training
jpeg036-Figure3-1.png,a 1d si structure aligned along x direction at height z 1000 and b the corresponding output electric field given light normal incident on si structures
jpeg036-Figure1-1.png,schematic of 1d si structure with simulation procedure
jpeg037-Figure3-1.png,winning rates against heuristic ai
jpeg037-Figure2-1.png,learning curve for final state yellow and state pair cyan reinforcement learning models
jpeg037-Figure1-1.png,learning curve for supervised linear blue and deep neural net red models
jpeg039-Figure11-1.png,t sne visualization of found clusters
jpeg039-Figure1-1.png,number of applications received by lending club per year
jpeg039-Figure3-1.png,regression task processed lending club data for 2015
jpeg039-Figure2-1.png,classification task processed lending club data for 2015
jpeg039-Figure4-1.png,f measure values by algorithm and year
jpeg039-Figure5-1.png,confusion matrices for year 2009
jpeg039-Figure6-1.png,debt to income of approved applications 2007 2015
jpeg039-Figure8-1.png,most significant features by year
jpeg039-Figure7-1.png,loan amounts of approved applications 2007 2015
jpeg039-Figure9-1.png,degree of variance captured by pca
jpeg039-Figure10-1.png,regression results for interest rate
jpeg040-Figure1-1.png,raw emg signal from a single channel
jpeg040-Figure2-1.png,experimental setup used in 2 to acquire emg data
jpeg040-TableI-1.png,the definitions for the features used for each channel
jpeg040-Figure4-1.png,test accuracy vs number of features per channel for lda and nb classification
jpeg040-Figure3-1.png,windowed emg signal for which we extracted features
jpeg040-TableII-1.png,the feature sets chosen for each classifier
jpeg040-Figure5-1.png,confusion matrix for lda gesture only classification
jpeg040-TableIV-1.png,training and testing accuracy for gesture and force classification 18 classes
jpeg040-Figure6-1.png,confusion matrix for nb gesture only classification
jpeg040-TableIII-1.png,training and testing accuracy for gesture classification 6 classes
jpeg040-Figure7-1.png,confusion matrix for svm gesture only classification classification
jpeg041-Table1-1.png,dataset head
jpeg041-Figure1-1.png,decision tree classifier
jpeg041-Figure2-1.png,hybrid model flow chart
jpeg041-Figure7-1.png,user profile detection package user is the user booked the hotel with the flight
jpeg041-Table2-1.png,accuracy comparison
jpeg041-Figure4-1.png,svd converge
jpeg041-Figure5-1.png,svd rank and rmse
jpeg041-Figure3-1.png,cosine threshold
jpeg041-Figure6-1.png,clustered utility matrix left and utility matrix after svd
jpeg043-Figure1-1.png,distribution of scores of reviews
jpeg043-Figure3-1.png,sentence representation by parsing tree
jpeg043-Figure2-1.png,sentence representation by averaging
jpeg043-Figure4-1.png,3 layers gru
jpeg043-Figure5-1.png,lstm for generation
jpeg043-Figure6-1.png,latent factor model
jpeg043-Figure8-1.png,accuracy table
jpeg043-Figure10-1.png,generated review
jpeg043-Figure7-1.png,3 layers gru loss function
jpeg043-Figure9-1.png,level 5 generation
jpeg043-Figure11-1.png,error decreases as iteration grows different learning rate
jpeg043-Figure14-1.png,cross validation accuracy curve for qda and for dt
jpeg043-Figure12-1.png,recommendation result example
jpeg043-Figure13-1.png,tag cloud for scores from 1 to 5
jpeg044-Figure1-1.png,predicted margins vs fluorescence for four different kernels see the following table for the labels the vertical red line indicates the fluorescence cutoff below which aptamers are labeled as poor and the horizontal red line indicates the zero margin below which aptamers were predicted to be poor that is dots in the upper left quadrant are misclassified as good aptamers while dots in the lower right quadrant are misclassified as poor aptamers
jpeg044-Figure4-1.png,the left graph shows the actual zero mean fluorescences in black and the expected mean function in red against the ranked aptamer following one iteration of the gp ucb algorithm the right graph shows the same following two hundred iterations
jpeg044-Figure3-1.png,the left graph shows the predicted margins vs fluorescence similar to those in figure 1 and the right graph shows the predicted margins vs ranked aptamer for the weighted mismatch kernel this kernel performed the best with a training accuracy of 89 4 and a test accuracy of 85 6
jpeg044-Figure2-1.png,training and test accuracy for the svms in
jpeg045-Figure1-1.png,test accuracies of each model on the babi en 10k task set with 10 000 questions per task legend i lstm with attention ii pyramid lstm iii memn2n iv lstmmemn2n
jpeg045-Table1-1.png,accuracies of scores of each task for the models
jpeg046-Figure2-1.png,the number of circles predicted may not always correlate with the ground truth number of circles
jpeg046-Figure4-1.png,lda performs better for most trials when we predict the number of circles using aicc selection rather than using the number of ground truth circles
jpeg046-Figure3-1.png,the average ber scores across the four algorithms that were tested ber scores are obtained by subtracting the average ber error from 1 so a higher score means better performance
jpeg046-Figure1-1.png,graphical interpretation of an ego network the large red node signifies the ego node the alters are colored according to the ground truth circles they were placed in
jpeg047-Figure1-1.png,a zoomed out view of the road network that we trained and tested our q learning algorithm on the small yellow dots are cars traveling through the network while the larger yellow rectangles represent induction loop sensors
jpeg047-Figure3-1.png,average amount of co2 emissions per distance traveled by cars in the simulation
jpeg047-Figure2-1.png,average number of cars waiting at stoplights during the simulation all differences are highly significant
jpeg049-TableI-1.png,parameter tuning for selected models
jpeg049-Figure2-1.png,10 fold cv showing multinomial deviance of lasso fit
jpeg049-TableIV-1.png,sample data dictionary
jpeg049-Figure3-1.png,performance comparison of different classifiers for analyst recommendations
jpeg049-TableIII-1.png,results for regression stock price prediction
jpeg050-Table1-1.png,sample number in clusters
jpeg050-Figure3-1.png,weight distribution of reading list and recommend reports
jpeg050-Figure2-1.png,weight distribution of reading list
jpeg050-Figure1-1.png,clusters
jpeg050-Table2-1.png,most frequent words in each cluster
jpeg051-Table2-1.png,a matrix of kullback leibler divergences for the pca kde approach
jpeg051-Figure4-1.png,example roc curves for the same samples shown in top and bottom
jpeg051-Figure5-1.png,box plots of auc values for 10 fold cross validation results
jpeg051-Table3-1.png,a matrix of kullback leibler divergences for the auto kde approach
jpeg051-Figure6-1.png,accuracy of svm methods by varying í one and two class í support vector machines a simpler prediction model was created using svm the one class svm was trained on 90 of the experimental sequences while the two class svm used both the
jpeg051-Figure3-1.png,t sne of the experimental data
jpeg051-Figure2-1.png,the 36 features generated using the 9 positions and 4 physiochemical amino acid properties
jpeg051-Table4-1.png,prediction of h1n1 proteome binding
jpeg051-Table1-1.png,a short summary of the sequences used
jpeg051-Figure1-1.png,simple illustrations of hla function in both healthy and infected cells
jpeg052-Figure5-1.png,cboe pcr and s p 500 time series
jpeg052-Figure6-1.png,scatter plots of a raw and b ema smoothed returns at day t vs returns pcr fractional change pcpdev at day t 1
jpeg052-Figure7-1.png,adaboost learning curves for 6 different sets of features over 100 iterations 10 fold cv blue training error black test error
jpeg052-Figure8-1.png,ema returns vs adaboost margin red 3rd order regression line
jpeg052-Figure1-1.png,a histogram b intensity map of sma returns vs put volume
jpeg052-Figure4-1.png,scatter plot of regression coefficients of 80 independent variables intercept for 57 companies
jpeg052-Figure3-1.png,elastic net results for y t y t 1 y t 2 x t 1 x t 2
jpeg052-Figure2-1.png,fig 2 cross correlation of returns and implied volatility spread for a raw b smoothed time series
jpeg052-Table1-1.png,results for boosting with different feature sets
jpeg053-Figure4-1.png,nicely converged 1st layer weights left vs noisy weights right
jpeg053-Figure5-1.png,first layer outputs 2nd row shows main features and local objects are captured 3rd row shows some noise is captured
jpeg053-Figure3-1.png,our pipeline applying svm on extracted features
jpeg053-Figure2-1.png,caffenet architecture
jpeg053-Figure8-1.png,plot of our results
jpeg053-Figure6-1.png,layer 1 outputs same column is from the same model from left to right k 15 k 11 k 7
jpeg053-Figure7-1.png,bow features
jpeg053-Figure1-1.png,caption
jpeg054-Figure2-1.png,comparison of the distributions of mean word length and mean sentence length in the speeches from hillary clinton and donald trump we see that trump generally uses slightly shorter words than clinton on average while trump s sentences are significantly shorter than clinton s on average
jpeg054-Figure1-1.png,comparison of the distributions of frequency with which hillary clinton and bernie sanders speak about immigration and the economy we see that sanders speaks more about the economy and immigration than does clinton
jpeg054-TableI-1.png,feature set
jpeg054-Figure3-1.png,relative mean values for each candidate for each feature
jpeg057-Figure4-1.png,test accuracies of models with highest validation performance on both the bless and lhd sets f1 score for piecewise projection classifier
jpeg057-Figure5-1.png,accuracies for the piecewise projection and stacked lstm models over the lhd set
jpeg057-Table1-1.png,dataset comparison the top 15 most common hyponyms and hypernyms in the bless and weeds data the bless data contains 1337 pairings while the weeds data contains 2564 11
jpeg057-Figure1-1.png,plots of the 3 principal components for each data set left bless right linked hypernyms
jpeg057-Table2-1.png,indicative pairs all indicative pairs for k 30 clusters
jpeg057-Figure3-1.png,f1 score of training phase for k clusters and a threshold ä left 2 7k pairs bless right 1 5m pairs lhd
jpeg057-Figure2-1.png,analogy task accuracy of word vector models the accuracy of the model with optimal parameters is shown as the black dot parameters are fixed at d 200 c 5 sn 3
jpeg058-Table3-1.png,summary of classification results after adjustments for unbalanced data
jpeg058-Figure2-1.png,visualized classification results for training on all sentences green represents correct classifications while red represents incorrect classification names redacted for this paper are indicated with name
jpeg058-Figure1-1.png,text processing overview o i and d represent original inserted and deleted labels
jpeg058-Table1-1.png,summary of classification results for training on all sentences edited token accuracy is defined as number of true positives for inserted tokens number of true positives for deleted tokens total number of inserted tokens total number of deleted tokens boundary errors are not taken into account when calculating precision and recall
jpeg058-Table2-1.png,confusion matrices for training on all sentences
jpeg059-Figure1-1.png,visualization of the three news source models left number articles event center whether reported on event right normalized number of articles event pca of 600 event dimensions to 2d plotted are 100 news sources with most articles about the israel in the summer of 2014
jpeg060-TableI-1.png,rewards table
jpeg060-TableII-1.png,performance comparison
jpeg060-Figure4-1.png,performance comparison among 3 different algorithms
jpeg060-Figure3-1.png,learning curves from sarsa
jpeg060-Figure2-1.png,learning curves from q learning
jpeg060-Figure1-1.png,game snake
jpeg061-Figure1-1.png,a car like vehicle no slip is assumed so differential constraints must be obeyed which limit the vehicle s movement abilities in the lateral direction
jpeg061-Figure2-1.png,the path of a car as it moves through time in an unknown environment it s knowledge of the environment improves as it progresses green is the executed path magenta is the planned path given its current knowledge pink is the boundary into the unknown and blue are the inferred walls
jpeg061-Figure4-1.png,all possible quarter second actions for a car with a max speed of 32 m s
jpeg061-Figure3-1.png,computing ics the blue line depicts a candidate action with green and red showing valid and invalid emergency stopping maneuvers respectively even though the grey un seen space is obstacle free the vehicle doesn t know that from its initial position so to be conservative it assumes such space is an obstacle
jpeg061-Figure5-1.png,maps used to train the machine learning planner
jpeg061-TableI-1.png,time for completion of multiple maps all results in seconds
jpeg061-Figure6-1.png,simulation results for the maze map from the two algorithms color denotes speed of the vehicle where dark blue is zero and red is high speed
jpeg061-Figure7-1.png,difference in velocity between the ml planner and baseline
jpeg061-TableII-1.png,percent reduction compared to baseline
jpeg063-Figure4-1.png,t sne z index of x axis 3 29
jpeg063-Figure5-1.png,diffusion maps z index of x axis 7 08
jpeg063-Figure3-1.png,lle z index of x axis 6 91
jpeg063-Figure2-1.png,pca z index of x axis 7 18
jpeg063-Figure8-1.png,pca test data mapped using own pca parameters divided by x0 dimension median
jpeg063-Figure1-1.png,dna microarray
jpeg063-Figure6-1.png,kaplan meier all training data
jpeg063-Figure7-1.png,pca train data divided by x0 dimension median
jpeg066-Table1-1.png,results of feature tweaking
jpeg066-Figure4-1.png,example of multi lane merge
jpeg066-Figure3-1.png,a well behaved single lane merge
jpeg066-Figure1-1.png,visualization of highway vehicles
jpeg066-Figure2-1.png,linreg baseline losses
jpeg066-Table3-1.png,clustering scores
jpeg067-Figure1-1.png,a measured power draw and histogram of states for dishwasher b state transition model c predicted state sequence via viterbi algorithm
jpeg067-Figure2-1.png,schematic of difference hmm
jpeg067-Figure4-1.png,clustered households via k means clustering k 5 least square error for various k values
jpeg100-Figure1-1.png,data preprocessing
jpeg100-Figure2-1.png,neural network architecture
jpeg100-TableV-1.png,strongest indicators of high skill level
jpeg100-TableVI-1.png,strongest indicators of low skill level
jpeg100-Figure4-1.png,neural network test accuracy for country by actual country
jpeg100-TableVIII-1.png,strongest indicators of an american competitor
jpeg100-TableVII-1.png,strongest indicators of a chinese competitor
jpeg100-TableII-1.png,data set used for rank prediction
jpeg100-TableI-1.png,data format for each submission
jpeg100-TableIII-1.png,data set used for country prediction
jpeg100-TableIV-1.png,accuracy for each model 10 fold cross validation
jpeg100-Figure3-1.png,neural network test accuracy for rank 1 by actual rank
jpeg101-Figure4-1.png,heatmap of perturbation in pixels to input images by fgsm and reluplex on the vanilla network
jpeg101-Figure5-1.png,the frequency of examples that were robust in the fgsm and reluplex sense for ä pixel ranges on the vanilla network
jpeg101-Figure6-1.png,the frequency of examples that were robust in the fgsm and reluplex sense for ä pixel ranges on the adversarially trained network
jpeg101-Figure7-1.png,average minimal ä value for vanilla and robust network in the fgsm and repluplex sense
jpeg101-Figure1-1.png,the frequency of cosine similarity ranges between adversaries generated by fgsm and reluplex on the vanilla network
jpeg101-Figure3-1.png,the frequency of cosine similarity ranges between adversaries generated by fgsm and reluplex on the adversarilly trained network
jpeg101-Figure2-1.png,heatmap of perturbation in pixels to input images by fgsm and reluplex on the vanilla network
jpeg102-Figure1-1.png,real mnist digits sample
jpeg102-Figure2-1.png,synthetic mnist digits sample manually labelled
jpeg102-Figure4-1.png,convolutional nn 4 layer classifier architecture
